Exists,Entrez,FeatureID,DBFeatureID,FeatureIDMatch,Symbol,DBSymbol,SymbolMatch,Model,DBModel,ModelMatch
Y,549384,993418,993418,1,mrpl27,mrpl27,1,XBXT10g005286,XBXT10g005286,1
Y,549385,1015317,1015317,1,tma16,tma16,1,XBXT10g000815,XBXT10g000815,1
Y,549386,946153,946153,1,snx22,snx22,1,XBXT10g017385,XBXT10g017385,1
Y,100486760,484385,484385,1,pkhd1l1.1,pkhd1l1.1,1,XBXT10g003725,XBXT10g003725,1
Y,549389,981919,981919,1,utp18,utp18,1,XBXT10g007690,XBXT10g007690,1
Y,549391,963812,963812,1,glrx2,glrx2,1,XBXT10g012981,XBXT10g012981,1
Y,549392,996970,996970,1,spcs1,spcs1,1,XBXT10g014128,XBXT10g014128,1
Y,549393,5779888,5779888,1,pitpnc1l,pitpnc1l,1,XBXT10g010905,XBXT10g010905,1
Y,549394,1000977,1000977,1,rpl11,rpl11,1,XBXT10g000899,XBXT10g000899,1
Y,549395,5846243,5846243,1,gstp1,gstp1,1,XBXT10g008125,XBXT10g008125,1
Y,549396,965017,965017,1,trappc2,trappc2,1,XBXT10g017438,XBXT10g017438,1
Y,549397,1015415,1015415,1,ppp1r42,ppp1r42,1,XBXT10g000344,XBXT10g000344,1
Y,549398,1014374,1014374,1,elovl1,elovl1,1,XBXT10g011069,XBXT10g011069,1
Y,549399,944337,944337,1,rplp2,rplp2,1,XBXT10g010560,XBXT10g010560,1
Y,549400,1004157,1004157,1,txnl4a,txnl4a,1,XBXT10g013672,XBXT10g013672,1
Y,549401,1009954,1009954,1,crtap,crtap,1,XBXT10g019245,XBXT10g019245,1
Y,549402,1019548,1019548,1,rhoa.2,rhoa.2,1,XBXT10g007492,XBXT10g007492,1
Y,549403,992111,992111,1,cdca4,cdca4,1,XBXT10g008552,XBXT10g008552,1
Y,549404,971211,971211,1,ap3m2,ap3m2,1,XBXT10g000035,XBXT10g000035,1
Y,549405,946815,946815,1,tada2a,tada2a,1,XBXT10g004280,XBXT10g004280,1
Y,549406,5929242,5929242,1,tekt1,tekt1,1,XBXT10g011411,XBXT10g011411,1
Y,549407,970939,970939,1,mespb,mespb,1,XBXT10g015695,XBXT10g015695,1
Y,549408,977452,977452,1,uqcrq,uqcrq,1,XBXT10g017910,XBXT10g017910,1
Y,549409,978439,978439,1,rpl22,rpl22,1,XBXT10g018693,XBXT10g018693,1
Y,549410,974364,974364,1,ostc,ostc,1,XBXT10g002299,XBXT10g002299,1
Y,549411,5849009,5849009,1,ptrh2,ptrh2,1,XBXT10g017537,XBXT10g017537,1
Y,549413,22060944,22060944,1,krt12.3,krt12.3,1,XBXT10g020002,XBXT10g020002,1
Y,549414,5830044,5830044,1,eef1akmt3,eef1akmt3,1,XBXT10g010181,XBXT10g010181,1
Y,549415,478930,478930,1,tll2l,tll2l,1,XBXT10g014620,XBXT10g014620,1
Y,549416,5796041,5796041,1,a4gnt,a4gnt,1,XBXT10g014126,XBXT10g014126,1
Y,549417,972439,972439,1,cldn4,cldn4,1,XBXT10g010983,XBXT10g010983,1
Y,549418,1015082,1015082,1,b4galt1.2,b4galt1.2,1,XBXT10g019110,XBXT10g019110,1
Y,549419,1004912,1004912,1,c7h1orf50,c7h1orf50,1,XBXT10g019604,XBXT10g019604,1
Y,549420,976155,976155,1,uqcrc2,uqcrc2,1,XBXT10g014103,XBXT10g014103,1
Y,549421,952117,952117,1,sri,sri,1,XBXT10g019331,XBXT10g019331,1
Y,549422,977864,977864,1,zbtb2,zbtb2,1,XBXT10g007412,XBXT10g007412,1
Y,549424,5749239,5749239,1,stx19,stx19,1,XBXT10g019900,XBXT10g019900,1
Y,549425,490296,490296,1,hsd17b8,hsd17b8,1,XBXT10g002997,XBXT10g002997,1
Y,549426,5719860,5719860,1,retreg3,retreg3,1,XBXT10g011681,XBXT10g011681,1
Y,549427,1008424,1008424,1,trmt112,trmt112,1,XBXT10g011774,XBXT10g011774,1
Y,549428,5721736,5721736,1,c4h11orf58,c4h11orf58,1,XBXT10g015170,XBXT10g015170,1
Y,549429,941217,941217,1,zc4h2,zc4h2,1,XBXT10g018786,XBXT10g018786,1
Y,549430,5835433,5835433,1,gsta4,gsta4,1,XBXT10g005850,XBXT10g005850,1
Y,549431,480746,480746,1,ybx1,ybx1,1,XBXT10g003060,XBXT10g003060,1
Y,549432,482731,482731,1,hoxd1,hoxd1,1,XBXT10g008423,XBXT10g008423,1
Y,549433,977391,977391,1,supt4h1,supt4h1,1,XBXT10g008228,XBXT10g008228,1
Y,549434,5779008,5779008,1,rpap3,rpap3,1,XBXT10g017352,XBXT10g017352,1
Y,549435,1015527,1015527,1,c1h9orf85,c1h9orf85,1,XBXT10g009452,XBXT10g009452,1
Y,549436,942399,942399,1,riok2,riok2,1,XBXT10g014009,XBXT10g014009,1
Y,549437,5962599,5962599,1,abo.3,abo.3,1,XBXT10g011566,XBXT10g011566,1
Y,549438,5901795,5901795,1,bsg,bsg,1,XBXT10g007806,XBXT10g007806,1
Y,549439,5914875,5914875,1,cplane2,cplane2,1,XBXT10g008711,XBXT10g008711,1
Y,549440,975205,975205,1,edf1,edf1,1,XBXT10g016067,XBXT10g016067,1
Y,549441,854557,854557,1,dnali1,dnali1,1,XBXT10g005500,XBXT10g005500,1
Y,549442,876718,876718,1,frzb2,frzb2,1,XBXT10g018784,XBXT10g018784,1
Y,549443,961892,961892,1,tmem11,tmem11,1,XBXT10g002600,XBXT10g002600,1
Y,549444,5774784,5774784,1,rpl18a,rpl18a,1,XBXT10g000328,XBXT10g000328,1
Y,549445,1005232,1005232,1,midn,midn,1,XBXT10g012867,XBXT10g012867,1
Y,549446,480094,480094,1,eef1a1,eef1a1,1,XBXT10g016682,XBXT10g016682,1
Y,549448,489927,489927,1,tuba4b,tuba4b,1,XBXT10g000430,XBXT10g000430,1
Y,549449,5802002,5802002,1,mpc2,mpc2,1,XBXT10g017367,XBXT10g017367,1
Y,549450,5854068,5854068,1,eif1ad,eif1ad,1,XBXT10g016127,XBXT10g016127,1
Y,549451,985803,985803,1,btf3,btf3,1,XBXT10g007246,XBXT10g007246,1
Y,549452,997225,997225,1,adk,adk,1,XBXT10g007893,XBXT10g007893,1
Y,100124841,5904605,5904605,1,pmt,pmt [provisional],,XBXT10g008677,XBXT10g008677,1
Y,549454,1006503,1006503,1,dop1a,dop1a,1,XBXT10g001455,XBXT10g001455,1
Y,549455,1006723,1006723,1,pgm2,pgm2,1,XBXT10g011781,XBXT10g011781,1
Y,549456,991381,991381,1,snrnp25,snrnp25,1,XBXT10g001351,XBXT10g001351,1
Y,549457,1002547,1002547,1,mphosph6,mphosph6,1,XBXT10g005631,XBXT10g005631,1
Y,549458,486771,486771,1,gsc,gsc,1,XBXT10g013233,XBXT10g013233,1
Y,549459,998682,998682,1,ypel1,ypel1,1,XBXT10g001641,XBXT10g001641,1
Y,549460,5784685,5784685,1,s100a11,s100a11,1,XBXT10g014419,XBXT10g014419,1
Y,549461,998820,998820,1,arl4c,arl4c,1,XBXT10g010180,XBXT10g010180,1
Y,549462,975153,975153,1,get4,get4,1,XBXT10g014166,XBXT10g014166,1
Y,549463,961835,961835,1,stx18,stx18,1,XBXT10g012035,XBXT10g012035,1
Y,549464,5905304,5905304,1,uqcrc1,uqcrc1,1,XBXT10g002284,XBXT10g002284,1
Y,549465,955389,955389,1,tmem218,tmem218,1,XBXT10g009103,XBXT10g009103,1
Y,549466,483193,483193,1,hesx1,hesx1,1,XBXT10g006723,XBXT10g006723,1
Y,549467,5873119,5873119,1,safb,safb,1,XBXT10g012120,XBXT10g012120,1
Y,549468,1016753,1016753,1,rpl28,rpl28,1,XBXT10g011978,XBXT10g011978,1
Y,549469,967024,967024,1,cops4,cops4,1,XBXT10g008245,XBXT10g008245,1
Y,549097,1003788,1003788,1,polr2l.1,polr2l.1,1,XBXT10g011339,XBXT10g011339,1
Y,549471,491356,491356,1,taf8,taf8,1,XBXT10g016807,XBXT10g016807,1
Y,549472,969777,969777,1,rps10,rps10,1,XBXT10g004439,XBXT10g004439,1
Y,549473,950144,950144,1,erlin2,erlin2,1,XBXT10g016386,XBXT10g016386,1
Y,549474,481336,481336,1,isl1,isl1,1,XBXT10g006787,XBXT10g006787,1
Y,549475,1003667,1003667,1,slc39a11,slc39a11,1,XBXT10g016394,XBXT10g016394,1
Y,549476,6258197,6258197,1,rps14,rps14,1,XBXT10g007446,XBXT10g007446,1
Y,549477,1009211,1009211,1,derl1,derl1,1,XBXT10g009341,XBXT10g009341,1
Y,549478,963850,963850,1,eif3b,eif3b,1,XBXT10g006609,XBXT10g006609,1
Y,549479,490105,490105,1,myog,myog,1,XBXT10g008054,XBXT10g008054,1
Y,549480,491671,491671,1,rrad,rrad,1,XBXT10g002158,XBXT10g002158,1
Y,549481,1006776,1006776,1,mrpl43,mrpl43,1,XBXT10g015180,XBXT10g015180,1
Y,549482,1000335,1000335,1,fam221a,fam221a,1,XBXT10g004137,XBXT10g004137,1
Y,549483,973341,973341,1,spout1,spout1,1,XBXT10g012458,XBXT10g012458,1
Y,549484,5715100,5715100,1,cdk2ap1,cdk2ap1,1,XBXT10g003832,XBXT10g003832,1
Y,549485,973161,973161,1,mmadhc,mmadhc,1,XBXT10g019784,XBXT10g019784,1
Y,549486,1013438,1013438,1,sart3,sart3,1,XBXT10g009546,XBXT10g009546,1
Y,549487,965912,965912,1,fam199x,fam199x,1,XBXT10g003112,XBXT10g003112,1
Y,549489,5858981,5858981,1,wnt11b,wnt11b,1,XBXT10g005258,XBXT10g005258,1
Y,549490,977981,977981,1,xpa,xpa,1,XBXT10g000060,XBXT10g000060,1
Y,549491,5884940,5884940,1,tmod4,tmod4,1,XBXT10g011680,XBXT10g011680,1
Y,549492,943222,943222,1,etfa,etfa,1,XBXT10g010635,XBXT10g010635,1
Y,549493,5737820,5737820,1,msantd3,msantd3,1,XBXT10g010278,XBXT10g010278,1
Y,549496,5900655,5900655,1,cdk4,cdk4,1,XBXT10g000704,XBXT10g000704,1
Y,549497,480122,480122,1,hand1,hand1,1,XBXT10g011191,XBXT10g011191,1
Y,549498,5725709,5725709,1,znf706l,znf706l,1,XBXT10g002996,XBXT10g002996,1
Y,549499,6031034,6031034,1,pde6h,pde6h,1,XBXT10g008882,XBXT10g008882,1
Y,549500,982550,982550,1,anp32a,anp32a,1,XBXT10g013001,XBXT10g013001,1
Y,549501,6251192,6251192,1,mtx1,mtx1,1,XBXT10g008959,XBXT10g008959,1
Y,549502,5962693,5962693,1,chmp5,chmp5,1,XBXT10g003181,XBXT10g003181,1
Y,549503,6070198,6070198,1,eif3g,eif3g,1,XBXT10g010766,XBXT10g010766,1
Y,549504,959074,959074,1,selenbp1,selenbp1,1,XBXT10g019169,XBXT10g019169,1
Y,549505,981861,981861,1,pltp,pltp,1,XBXT10g014667,XBXT10g014667,1
Y,549507,1015946,1015946,1,xpr1,xpr1,1,XBXT10g019576,XBXT10g019576,1
N,549508,NA,,0,LOC549508,,0,XBXT10g020683,,0
Y,549510,984179,984179,1,cyb5r4,cyb5r4,1,XBXT10g000104,XBXT10g000104,1
Y,549511,1015893,1015893,1,nup37,nup37,1,XBXT10g014975,XBXT10g014975,1
Y,549512,5752647,5752647,1,cep43,cep43,1,XBXT10g011402,XBXT10g011402,1
Y,549513,1015904,1015904,1,cdc23,cdc23,1,XBXT10g008803,XBXT10g008803,1
Y,549516,975126,975126,1,rtn3,rtn3,1,XBXT10g014796,XBXT10g014796,1
Y,549517,6085898,6085898,1,nras,nras,1,XBXT10g014005,XBXT10g014005,1
Y,549518,485035,485035,1,klf2,klf2,1,XBXT10g010912,XBXT10g010912,1
Y,549520,1016214,1016214,1,rps29,rps29,1,XBXT10g023839,XBXT10g023839,1
Y,549521,5810601,5810601,1,znf350,znf350,1,XBXT10g028080,XBXT10g028080,1
Y,549522,490301,490301,1,rcn1,rcn1,1,XBXT10g002674,XBXT10g002674,1
Y,549523,944095,944095,1,vkorc1l1,vkorc1l1,1,XBXT10g016992,XBXT10g016992,1
Y,549524,5834946,5834946,1,tom1,tom1,1,XBXT10g002178,XBXT10g002178,1
Y,100037865,5996034,5996034,1,pou4f1.2,pou4f4,,XBXT10g000081,XBXT10g000081,1
Y,549526,993368,993368,1,nmnat1,nmnat1,1,XBXT10g013139,XBXT10g013139,1
Y,549527,6045650,6045650,1,gbp1,gbp1,1,XBXT10g011931,XBXT10g011931,1
Y,549528,1014287,1014287,1,ttc39a,ttc39a,1,XBXT10g013413,XBXT10g013413,1
Y,549530,6085268,6085268,1,ddx18,ddx18,1,XBXT10g002629,XBXT10g002629,1
Y,549532,5727529,5727529,1,clxn,clxn,1,XBXT10g011825,XBXT10g011825,1
Y,549534,5732599,5732599,1,mcrs1,mcrs1,1,XBXT10g009018,XBXT10g009018,1
Y,549535,1000758,1000758,1,ddx17,ddx17,1,XBXT10g003454,XBXT10g003454,1
Y,549536,5889227,5889227,1,lin52,lin52,1,XBXT10g011395,XBXT10g011395,1
Y,549537,1007111,1007111,1,fkbp10,fkbp10,1,XBXT10g005059,XBXT10g005059,1
Y,549538,494246,494246,1,snrpa,snrpa,1,XBXT10g002853,XBXT10g002853,1
Y,549539,1007374,1007374,1,mrpl11,mrpl11,1,XBXT10g015326,XBXT10g015326,1
Y,549540,6453962,6453962,1,srp9,srp9,1,XBXT10g025834,XBXT10g025834,1
Y,100498076,923211,923211,1,pou5f3.1,pou5f3.1,1,XBXT10g010284,XBXT10g010284,1
Y,549542,492226,492226,1,rbm39,rbm39,1,XBXT10g004553,XBXT10g004553,1
Y,549543,6453389,6453389,1,surf1,surf1,1,XBXT10g007888,XBXT10g007888,1
Y,549544,1004636,1004636,1,nup88,nup88,1,XBXT10g019896,XBXT10g019896,1
Y,549545,489455,489455,1,zbtb8os,zbtb8os,1,XBXT10g013429,XBXT10g013429,1
Y,549546,5727742,5727742,1,dck.2,dck.2,1,XBXT10g016302,XBXT10g016302,1
Y,549548,486540,486540,1,cript,cript,1,XBXT10g013278,XBXT10g013278,1
Y,549549,1016790,1016790,1,mllt6,mllt6,1,XBXT10g005114,XBXT10g005114,1
Y,549550,1016174,1016174,1,mrpl13,mrpl13,1,XBXT10g012820,XBXT10g012820,1
Y,549551,876686,876686,1,krt8.2,krt8.2,1,XBXT10g017916,XBXT10g017916,1
Y,549552,480911,480911,1,nkd1,nkd1,1,XBXT10g011307,XBXT10g011307,1
Y,549553,998981,998981,1,desi1,desi1,1,XBXT10g000528,XBXT10g000528,1
Y,549554,979905,979905,1,dhcr24,dhcr24,1,XBXT10g015669,XBXT10g015669,1
Y,549555,5733328,5733328,1,letm2,letm2,1,XBXT10g011347,XBXT10g011347,1
Y,549556,1016436,1016436,1,ttc39b,ttc39b,1,XBXT10g013682,XBXT10g013682,1
Y,549557,1005450,1005450,1,cpsf4l,cpsf4l,1,XBXT10g017013,XBXT10g017013,1
Y,549558,980380,980380,1,mcoln3,mcoln3,1,XBXT10g004178,XBXT10g004178,1
Y,549559,5824311,5824311,1,gpt,gpt,1,XBXT10g008660,XBXT10g008660,1
Y,549560,968274,968274,1,sp2,sp2,1,XBXT10g017047,XBXT10g017047,1
Y,549561,1014879,1014879,1,cpvl,cpvl,1,XBXT10g014832,XBXT10g014832,1
Y,549562,1014628,1014628,1,mis12,mis12,1,XBXT10g009064,XBXT10g009064,1
Y,549563,943703,943703,1,tnfaip1,tnfaip1,1,XBXT10g004330,XBXT10g004330,1
Y,549564,988415,988415,1,mrpl21,mrpl21,1,XBXT10g016934,XBXT10g016934,1
Y,549565,1016996,1016996,1,tspyl2,tspyl2,1,XBXT10g000322,XBXT10g000322,1
Y,549566,5843726,5843726,1,tmem106b,tmem106b,1,XBXT10g017956,XBXT10g017956,1
Y,549567,5736320,5736320,1,ndc1,ndc1,1,XBXT10g013408,XBXT10g013408,1
Y,549568,1016421,1016421,1,depdc1,depdc1,1,XBXT10g011578,XBXT10g011578,1
Y,549569,981104,981104,1,unc119b,unc119b,1,XBXT10g016148,XBXT10g016148,1
Y,549570,1014477,1014477,1,klhdc10,klhdc10,1,XBXT10g006138,XBXT10g006138,1
Y,549572,5806725,5806725,1,herpud2,herpud2,1,XBXT10g013334,XBXT10g013334,1
Y,549573,481419,481419,1,gdf1,gdf1,1,XBXT10g006577,XBXT10g006577,1
Y,549574,5873849,5873849,1,atg101,atg101,1,XBXT10g003263,XBXT10g003263,1
Y,549575,954596,954596,1,bbs9,bbs9,1,XBXT10g007929,XBXT10g007929,1
Y,100170445,5794175,5794175,1,pqlc2l,slc66a1l,,XBXT10g008074,XBXT10g008074,1
Y,549577,1016809,1016809,1,ddx4,ddx4,1,XBXT10g002656,XBXT10g002656,1
Y,549578,988948,988948,1,washc3,washc3,1,XBXT10g012842,XBXT10g012842,1
Y,549579,973798,973798,1,pebp1.2,pebp1.2,1,XBXT10g013453,XBXT10g013453,1
Y,549580,997434,997434,1,ubac1,ubac1,1,XBXT10g008360,XBXT10g008360,1
Y,549581,1015168,1015168,1,thoc5,thoc5,1,XBXT10g006588,XBXT10g006588,1
Y,549582,972023,972023,1,mat2b,mat2b,1,XBXT10g006296,XBXT10g006296,1
Y,549583,1006807,1006807,1,borcs7,borcs7,1,XBXT10g019375,XBXT10g019375,1
Y,549584,1016105,1016105,1,nob1,nob1,1,XBXT10g019277,XBXT10g019277,1
Y,549585,966809,966809,1,cep76,cep76,1,XBXT10g014722,XBXT10g014722,1
N,549586,NA,,0,ptpn11,,0,XBXT10g017427,,0
Y,549587,1016597,1016597,1,plekha1,plekha1,1,XBXT10g017050,XBXT10g017050,1
Y,549588,1014321,1014321,1,rnf216,rnf216,1,XBXT10g008846,XBXT10g008846,1
Y,549589,491544,491544,1,rragc,rragc,1,XBXT10g015941,XBXT10g015941,1
Y,549590,981776,981776,1,arhgap17,arhgap17,1,XBXT10g005866,XBXT10g005866,1
Y,549591,486650,486650,1,myd88,myd88,1,XBXT10g013876,XBXT10g013876,1
Y,549592,854180,854180,1,cyria,cyria,1,XBXT10g008344,XBXT10g008344,1
Y,549594,970772,970772,1,dgcr2,dgcr2,1,XBXT10g011201,XBXT10g011201,1
Y,549595,1016618,1016618,1,pex2,pex2,1,XBXT10g015221,XBXT10g015221,1
Y,549596,1015730,1015730,1,gatad2a,gatad2a,1,XBXT10g001070,XBXT10g001070,1
Y,549597,5732341,5732341,1,arrdc3,arrdc3,1,XBXT10g006221,XBXT10g006221,1
Y,549598,479593,479593,1,socs5,socs5,1,XBXT10g019143,XBXT10g019143,1
Y,549599,488014,488014,1,aqp3,aqp3,1,XBXT10g012326,XBXT10g012326,1
Y,549600,992066,992066,1,rybp,rybp,1,XBXT10g000051,XBXT10g000051,1
Y,549601,987640,987640,1,pcgf3,pcgf3,1,XBXT10g013019,XBXT10g013019,1
Y,549602,1015542,1015542,1,tmem106c,tmem106c,1,XBXT10g016368,XBXT10g016368,1
Y,549603,5721917,5721917,1,tcirg1,tcirg1,1,XBXT10g013771,XBXT10g013771,1
Y,549604,974663,974663,1,sec23b,sec23b,1,XBXT10g000785,XBXT10g000785,1
Y,549605,974236,974236,1,cldn12,cldn12,1,XBXT10g011079,XBXT10g011079,1
Y,549607,1034769,1034769,1,sox9,sox9,1,XBXT10g002924,XBXT10g002924,1
Y,549608,5947821,5947821,1,washc1,washc1,1,XBXT10g018590,XBXT10g018590,1
Y,549609,997471,997471,1,utp6,utp6,1,XBXT10g007659,XBXT10g007659,1
Y,549610,489535,489535,1,gsn,gsn,1,XBXT10g009029,XBXT10g009029,1
Y,549611,5858956,5858956,1,klhl32,klhl32,1,XBXT10g007135,XBXT10g007135,1
Y,549612,941073,941073,1,plpp3,plpp3,1,XBXT10g012844,XBXT10g012844,1
Y,549613,1019626,1019626,1,aurkb,aurkb,1,XBXT10g009076,XBXT10g009076,1
Y,549614,1015007,1015007,1,arhgef16,arhgef16,1,XBXT10g002984,XBXT10g002984,1
Y,549615,5735943,5735943,1,wdr49,wdr49,1,XBXT10g014768,XBXT10g014768,1
Y,549616,974152,974152,1,ica1,ica1,1,XBXT10g011065,XBXT10g011065,1
Y,549617,966970,966970,1,dcp2,dcp2,1,XBXT10g019236,XBXT10g019236,1
Y,549618,1016142,1016142,1,tcaim,tcaim,1,XBXT10g009089,XBXT10g009089,1
Y,549619,1015027,1015027,1,bcs1l,bcs1l,1,XBXT10g019415,XBXT10g019415,1
Y,549620,22063047,22063047,1,ctbp2l,ctbp2l,1,XBXT10g001365,XBXT10g001365,1
Y,549621,947653,947653,1,pigp,pigp,1,XBXT10g005792,XBXT10g005792,1
Y,549622,949031,949031,1,ywhah,ywhah,1,XBXT10g018952,XBXT10g018952,1
Y,549624,923356,923356,1,sae1,sae1,1,XBXT10g009887,XBXT10g009887,1
Y,549625,1001666,1001666,1,ascc2,ascc2,1,XBXT10g009838,XBXT10g009838,1
Y,549626,5789582,5789582,1,rnf170,rnf170,1,XBXT10g018574,XBXT10g018574,1
Y,549627,5721064,5721064,1,znf84,znf84,1,XBXT10g028626,XBXT10g028626,1
Y,549629,5729937,5729937,1,pld6,pld6,1,XBXT10g019854,XBXT10g019854,1
Y,549630,1005441,1005441,1,abca8,abca8,1,XBXT10g011350,XBXT10g011350,1
Y,549632,1016408,1016408,1,srsf11,srsf11,1,XBXT10g016694,XBXT10g016694,1
Y,549633,922711,922711,1,med7,med7,1,XBXT10g029308,XBXT10g029308,1
Y,549634,853923,853923,1,etv6,etv6,1,XBXT10g006529,XBXT10g006529,1
Y,100498058,954558,954558,1,prorsd1p,prorsd1,,XBXT10g015404,XBXT10g015404,1
Y,549636,5846794,5846794,1,znf33b,znf33b,1,XBXT10g020397,XBXT10g020397,1
Y,549637,481106,481106,1,hdac3,hdac3,1,XBXT10g013247,XBXT10g013247,1
Y,549638,5812368,5812368,1,pus7,pus7,1,XBXT10g007861,XBXT10g007861,1
Y,549639,5934558,5934558,1,fbxo30,fbxo30,1,XBXT10g012080,XBXT10g012080,1
Y,549640,1011299,1011299,1,scn8a,scn8a,1,XBXT10g004483,XBXT10g004483,1
Y,549641,1010751,1010751,1,ciao1,ciao1,1,XBXT10g018731,XBXT10g018731,1
Y,549642,983640,983640,1,tk2,tk2,1,XBXT10g011519,XBXT10g011519,1
Y,549643,939789,939789,1,abhd5,abhd5,1,XBXT10g014084,XBXT10g014084,1
Y,549644,5836444,5836444,1,tpgs2,tpgs2,1,XBXT10g016587,XBXT10g016587,1
Y,549645,1007716,1007716,1,qtrt2,qtrt2,1,XBXT10g018795,XBXT10g018795,1
Y,549646,5794201,5794201,1,erlin1,erlin1,1,XBXT10g004706,XBXT10g004706,1
Y,549647,5736126,5736126,1,calcrl,calcrl,1,XBXT10g001712,XBXT10g001712,1
Y,549648,853147,853147,1,tmem150a,tmem150a,1,XBXT10g007438,XBXT10g007438,1
Y,549649,5890911,5890911,1,crnkl1,crnkl1,1,XBXT10g011462,XBXT10g011462,1
Y,549650,5829047,5829047,1,exoc7,exoc7,1,XBXT10g014374,XBXT10g014374,1
Y,549651,965232,965232,1,vamp4,vamp4,1,XBXT10g007813,XBXT10g007813,1
Y,549652,489027,489027,1,rap2c,rap2c,1,XBXT10g003849,XBXT10g003849,1
Y,549653,5772103,5772103,1,zfand2a,zfand2a,1,XBXT10g017945,XBXT10g017945,1
Y,549654,5910008,5910008,1,chuk,chuk,1,XBXT10g011432,XBXT10g011432,1
Y,549655,5919506,5919506,1,kcnj5,kcnj5,1,XBXT10g000848,XBXT10g000848,1
Y,549656,1015488,1015488,1,fer,fer,1,XBXT10g005335,XBXT10g005335,1
Y,549658,1015057,1015057,1,slc20a2,slc20a2,1,XBXT10g014057,XBXT10g014057,1
Y,549659,944717,944717,1,snx30,snx30,1,XBXT10g006599,XBXT10g006599,1
Y,549660,1015794,1015794,1,tmx1,tmx1,1,XBXT10g011838,XBXT10g011838,1
Y,549661,942865,942865,1,emc3,emc3,1,XBXT10g011918,XBXT10g011918,1
Y,549662,1006404,1006404,1,gtf2a1,gtf2a1,1,XBXT10g007894,XBXT10g007894,1
Y,549663,1015391,1015391,1,mcm10,mcm10,1,XBXT10g001928,XBXT10g001928,1
Y,549664,956982,956982,1,wls,wls,1,XBXT10g014021,XBXT10g014021,1
Y,549665,963240,963240,1,mgrn1,mgrn1,1,XBXT10g004949,XBXT10g004949,1
Y,549666,492166,492166,1,ssr1,ssr1,1,XBXT10g002451,XBXT10g002451,1
Y,549667,1015760,1015760,1,rasgef1b,rasgef1b,1,XBXT10g014908,XBXT10g014908,1
Y,549668,6257679,6257679,1,mllt3,mllt3,1,XBXT10g011465,XBXT10g011465,1
Y,549669,1015329,1015329,1,gcm1,gcm1,1,XBXT10g009687,XBXT10g009687,1
Y,549670,5922806,5922806,1,ccnq,ccnq,1,XBXT10g000068,XBXT10g000068,1
Y,549671,949238,949238,1,git2,git2,1,XBXT10g001236,XBXT10g001236,1
Y,549672,1015643,1015643,1,sphk1,sphk1,1,XBXT10g001350,XBXT10g001350,1
Y,549673,5957672,5957672,1,ccnyl1,ccnyl1,1,XBXT10g003863,XBXT10g003863,1
Y,549674,1002100,1002100,1,slc25a12,slc25a12,1,XBXT10g001904,XBXT10g001904,1
Y,549675,6041600,6041600,1,clk1,clk1,1,XBXT10g006381,XBXT10g006381,1
Y,549676,943679,943679,1,prelid2,prelid2,1,XBXT10g003918,XBXT10g003918,1
Y,549678,944516,944516,1,tmod3,tmod3,1,XBXT10g001907,XBXT10g001907,1
Y,549679,980994,980994,1,dnajc10,dnajc10,1,XBXT10g005272,XBXT10g005272,1
Y,549680,490993,490993,1,hnrnpa2b1,hnrnpa2b1,1,XBXT10g015717,XBXT10g015717,1
Y,549681,946030,946030,1,nipal3,nipal3,1,XBXT10g000630,XBXT10g000630,1
Y,100125120,994634,994634,1,prpf39.1,prpf39.1,1,XBXT10g008789,XBXT10g008789,1
Y,549684,1007635,1007635,1,nsmce3,nsmce3,1,XBXT10g008795,XBXT10g008795,1
Y,549685,963487,963487,1,mmachc,mmachc,1,XBXT10g015276,XBXT10g015276,1
Y,549686,960267,960267,1,tmem127,tmem127,1,XBXT10g002650,XBXT10g002650,1
Y,549687,998300,998300,1,got2,got2,1,XBXT10g012448,XBXT10g012448,1
Y,549688,1003353,1003353,1,spryd7,spryd7,1,XBXT10g016625,XBXT10g016625,1
Y,549689,978483,978483,1,vps33a,vps33a,1,XBXT10g007258,XBXT10g007258,1
Y,549690,5969095,5969095,1,oat,oat,1,XBXT10g000147,XBXT10g000147,1
Y,549691,980648,980648,1,cep41,cep41,1,XBXT10g012624,XBXT10g012624,1
Y,549692,999546,999546,1,npm2,npm2,1,XBXT10g005640,XBXT10g005640,1
Y,549693,486941,486941,1,prickle1,prickle1,1,XBXT10g005976,XBXT10g005976,1
Y,549694,922821,922821,1,dad1,dad1,1,XBXT10g012518,XBXT10g012518,1
Y,549695,5891739,5891739,1,rbmx2,rbmx2,1,XBXT10g006046,XBXT10g006046,1
Y,549696,5842912,5842912,1,dnajc19,dnajc19,1,XBXT10g016021,XBXT10g016021,1
Y,549697,958019,958019,1,cmss1,cmss1,1,XBXT10g015438,XBXT10g015438,1
Y,549698,967013,967013,1,tdp2,tdp2,1,XBXT10g007854,XBXT10g007854,1
Y,549699,5872512,5872512,1,cox4i2,cox4i2,1,XBXT10g018634,XBXT10g018634,1
Y,549700,5734164,5734164,1,h1-3,h1-3,1,XBXT10g024199,XBXT10g024199,1
Y,549701,942424,942424,1,zar1,zar1,1,XBXT10g000352,XBXT10g000352,1
Y,549702,1003542,1003542,1,zbtb18,zbtb18,1,XBXT10g018064,XBXT10g018064,1
Y,549703,487458,487458,1,gata4,gata4,1,XBXT10g011810,XBXT10g011810,1
Y,549704,1006614,1006614,1,rps28p9,rps28p9,1,XBXT10g017723,XBXT10g017723,1
