GENE_SYMBOL	GENE_NAME	MODEL_ID	ENTREZ_ID	XB_GENE_ID
LOC116410379	cleavage stimulation factor subunit 3-like	XBXT10g027071	116410379	29096075
LOC116410380	P17/29C-like protein DDB_G0287399	XBXT10g026485	116410380	29096079
LOC116410381	P17/29C-like protein DDB_G0287399	XBXT10g027901	116410381	29096083
LOC116410384	cleavage stimulation factor subunit 3-like	XBXT10g025146	116410384	29096087
LOC116410385	5-hydroxytryptamine receptor 3A-like	XBXT10g018730	116410385	29096091
LOC116410386	cathepsin D-like	XBXT10g007431	116410386	29096095
LOC116410387	traf2 and NCK-interacting protein kinase-like	XBXT10g009916	116410387	29096099
LOC116410388	mucin-2-like	XBXT10g018981	116410388	29096103
LOC116410389	mucin-5AC-like	XBXT10g018979	116410389	29096107
LOC116410391	metallothionein-like	XBXT10g004026	116410391	29096111
LOC116410394	mucin-19-like	XBXT10g028438	116410394	29096115
LOC116410399	uncharacterized LOC116410399	XBXT10g019496	116410399	29096119
LOC116410405	liver carboxylesterase 2-like	XBXT10g008397	116410405	29096123
LOC116410406	uncharacterized LOC116410406	XBXT10g023982	116410406	29096127
LOC116410408	E3 ubiquitin-protein ligase RNF182-like	XBXT10g006127	116410408	29096131
LOC116410409	uncharacterized LOC116410409	XBXT10g026163	116410409	29096135
LOC116410412	fibulin-7-like	XBXT10g010737	116410412	29096139
LOC116410420	filaggrin-2-like	XBXT10g016966	116410420	29096143
LOC116410422	serine-rich adhesin for platelets-like	XBXT10g026177	116410422	29096147
LOC116410429	N-acetyllactosaminide alpha-1,3-galactosyltransferase-like	XBXT10g029238	116410429	29096151
LOC116410437	putative ferric-chelate reductase 1	XBXT10g016609	116410437	29096155
LOC116410440	cell wall integrity and stress response component 4-like	XBXT10g015102	116410440	29096159
LOC116410442	uncharacterized LOC116410442	XBXT10g017168	116410442	29096163
LOC116410443	uncharacterized LOC116410443	XBXT10g014713	116410443	29096167
LOC116410447	calpastatin-like	XBXT10g024251	116410447	29096171
LOC116410449	uncharacterized LOC116410449	XBXT10g028499	116410449	29096175
LOC116410450	cytochrome P450 2D20-like	XBXT10g013932	116410450	29096179
LOC116410452	uncharacterized LOC116410452	XBXT10g009833	116410452	29096183
LOC116410460	uncharacterized LOC116410460	XBXT10g020611	116410460	29096187
LOC116410462	uncharacterized LOC116410462	XBXT10g008023	116410462	29096191
LOC116410463	P2X purinoceptor 7-like	XBXT10g024108	116410463	29096195
LOC116410464	serine/threonine-protein kinase N2-like	XBXT10g013865	116410464	29096199
LOC116410468	uncharacterized LOC116410468	XBXT10g022647	116410468	29096203
LOC116410474	uncharacterized LOC116410474	XBXT10g018490	116410474	29096207
LOC116410475	uncharacterized LOC116410475	XBXT10g020754	116410475	29096211
LOC116410477	uncharacterized LOC116410477	XBXT10g026239	116410477	29096215
LOC116410485	platelet glycoprotein IX-like	XBXT10g016380	116410485	29096219
LOC116410486	platelet glycoprotein IX-like	XBXT10g001290	116410486	29096223
LOC116410487	uncharacterized LOC116410487	XBXT10g022344	116410487	29096227
LOC116410491	uncharacterized LOC116410491	XBXT10g025220	116410491	29096231
LOC116410492	mucin-5B-like	XBXT10g014759	116410492	29096235
LOC116410493	traf2 and NCK-interacting protein kinase-like	XBXT10g022137	116410493	29096239
LOC116410498	uncharacterized LOC116410498	XBXT10g007985	116410498	29096243
LOC116410499	fucose-1-phosphate guanylyltransferase	XBXT10g022240	116410499	29096247
LOC116410502	uncharacterized LOC116410502	XBXT10g019815	116410502	29096251
LOC116410503	latent-transforming growth factor beta-binding protein 4-like	XBXT10g026498	116410503	29096255
LOC116410504	natural cytotoxicity triggering receptor 3-like	XBXT10g028540	116410504	29096259
LOC116410505	natural cytotoxicity triggering receptor 3-like	XBXT10g020736	116410505	29096263
LOC116410507	natural cytotoxicity triggering receptor 3-like	XBXT10g027593	116410507	29096267
LOC116410508	uncharacterized LOC116410508	XBXT10g020046	116410508	29096271
LOC116410509	natural cytotoxicity triggering receptor 3-like	XBXT10g007579	116410509	29096275
LOC116410510	vomeronasal type-2 receptor 26-like	XBXT10g029453	116410510	29096279
LOC116410511	uncharacterized LOC116410511	XBXT10g026006	116410511	29096283
LOC116410512	uncharacterized protein F54H12.2-like	XBXT10g023339	116410512	29096287
LOC116410514	protein monoglycylase TTLL8-like	XBXT10g013034	116410514	29096291
LOC116410516	tubulin monoglycylase TTLL3-like	XBXT10g000762	116410516	29096295
LOC116410518	uncharacterized LOC116410518	XBXT10g026856	116410518	29096299
LOC116410519	collagen alpha-1(III) chain-like	XBXT10g022772	116410519	29096303
LOC116410520	uncharacterized LOC116410520	XBXT10g022579	116410520	29096307
LOC116410522	protein kinase C delta type-like	XBXT10g000711	116410522	29096311
LOC116410523	protein kinase C delta type-like	XBXT10g000712	116410523	29096315
LOC116410524	trypsin inhibitor ClTI-1-like	XBXT10g015225	116410524	29096319
LOC116410528	chitinase 3-like	XBXT10g022270	116410528	29096323
LOC116410529	cell wall protein DAN4-like	XBXT10g023892	116410529	29096327
LOC116410531	cell wall protein DAN4-like	XBXT10g026466	116410531	29096331
LOC116410532	cell wall protein DAN4-like	XBXT10g024505	116410532	29096335
LOC116410534	P17/29C-like protein DDB_G0287399	XBXT10g028227	116410534	29096339
LOC116410535	serine/threonine-protein kinase 3-like	XBXT10g025214	116410535	29096343
LOC116410536	cell wall protein DAN4-like	XBXT10g023110	116410536	29096347
LOC116410537	protein kinase C delta type-like	XBXT10g024809	116410537	29096351
LOC116410538	peptidoglycan DL-endopeptidase CwlO-like	XBXT10g009229	116410538	29096355
LOC116410543	cell wall protein DAN4-like	XBXT10g029202	116410543	29096359
LOC116410544	peptidoglycan DL-endopeptidase CwlO-like	XBXT10g025269	116410544	29096363
LOC116410549	protein kinase C-like 1	XBXT10g025637	116410549	29096367
LOC116410552	achaete-scute family bHLH transcription factor 3	XBXT10g012725	116410552	29096371
LOC116410562	KICSTOR complex protein ITFG2-like	XBXT10g026068	116410562	29096375
LOC116410567	nucleolar MIF4G domain-containing protein 1-like	XBXT10g026638	116410567	29096379
LOC116410792	uncharacterized LOC116410792	XBXT10g004445	116410792	29096383
LOC116410794	uncharacterized LOC116410794	XBXT10g027914	116410794	29096387
LOC116410796	uncharacterized LOC116410796	XBXT10g024712	116410796	29096391
LOC116410798	protein spinster homolog 1-like	XBXT10g009621	116410798	29096395
LOC116410804	fucolectin-like	XBXT10g016457	116410804	29096399
LOC116410806	GATOR complex protein WDR24-like	XBXT10g015235	116410806	29096403
LOC116410809	receptor-type tyrosine-protein phosphatase eta-like	XBXT10g024382	116410809	29096407
LOC116410814	low density lipoprotein receptor adapter protein 1-like	XBXT10g008111	116410814	29096411
LOC116410815	uncharacterized LOC116410815	XBXT10g023101	116410815	29096415
LOC116410816	oocyte zinc finger protein XlCOF8.4-like	XBXT10g025675	116410816	29096419
LOC116410824	zinc finger protein 264-like	XBXT10g016749	116410824	29096423
LOC116410825	probable G-protein coupled receptor 139	XBXT10g017178	116410825	29096427
LOC116410826	keratin-associated protein 10-4-like	XBXT10g024966	116410826	29096431
LOC116410827	whey acidic protein-like	XBXT10g017747	116410827	29096435
LOC116410828	whey acidic protein-like	XBXT10g001538	116410828	29096439
LOC116410829	WAP four-disulfide core domain protein 12-like	XBXT10g024781	116410829	29096443
LOC116410833	uncharacterized LOC116410833	XBXT10g016726	116410833	29096447
LOC116410834	uncharacterized LOC116410834	XBXT10g026408	116410834	29096451
LOC116410838	cell division protein ZipA-like	XBXT10g022811	116410838	29096455
LOC116410840	acrosin-like	XBXT10g017793	116410840	29096459
LOC116410852	ephrin type-B receptor 2	XBXT10g000787	116410852	29096463
LOC116410858	alpha-1,4-N-acetylglucosaminyltransferase-like	XBXT10g028121	116410858	29096467
LOC116410860	uncharacterized LOC116410860	XBXT10g026657	116410860	29096471
LOC116410862	extensin-like	XBXT10g022276	116410862	29096475
LOC116410866	neurotensin receptor type 1-like	XBXT10g014110	116410866	29096479
LOC116410867	adhesive plaque matrix protein-like	XBXT10g021654	116410867	29096483
LOC116410870	zinc finger CCHC domain-containing protein 3-like	XBXT10g027826	116410870	29096487
LOC116410871	vegetative cell wall protein gp1-like	XBXT10g020918	116410871	29096491
LOC116410872	putative protein TPRXL	XBXT10g023919	116410872	29096495
LOC116410873	calpain-2 catalytic subunit-like	XBXT10g000318	116410873	29096499
LOC116410874	uncharacterized LOC116410874	XBXT10g029207	116410874	29096503
LOC116410875	glutamic acid-rich protein-like	XBXT10g013821	116410875	29096507
LOC116410876	uncharacterized LOC116410876	XBXT10g028234	116410876	29096511
LOC116410877	protein kinase C theta type-like	XBXT10g008434	116410877	29096515
LOC116410878	serine/threonine-protein kinase mig-15-like	XBXT10g004322	116410878	29096519
LOC116410880	uncharacterized LOC116410880	XBXT10g028379	116410880	29096523
LOC116410882	uncharacterized LOC116410882	XBXT10g026388	116410882	29096527
LOC116410887	leucine-rich repeat-containing protein 15-like	XBXT10g020186	116410887	29096531
LOC116410892	uncharacterized LOC116410892	XBXT10g001101	116410892	29096535
LOC116410893	complement C1q and tumor necrosis factor-related protein 9-like	XBXT10g022001	116410893	29096539
LOC116410894	protein kinase C theta type-like	XBXT10g019795	116410894	29096543
LOC116410896	uncharacterized LOC116410896	XBXT10g025080	116410896	29096547
LOC116410898	uncharacterized LOC116410898	XBXT10g001429	116410898	29096551
LOC116410899	mitogen-activated protein kinase kinase kinase kinase 4-like	XBXT10g016910	116410899	29096555
LOC116410902	protein kinase C theta type-like	XBXT10g022358	116410902	29096559
LOC116410907	protein FAM135A-like	XBXT10g000641	116410907	29096563
LOC116410910	alpha-1,4-N-acetylglucosaminyltransferase-like	XBXT10g016264	116410910	29096567
LOC116410913	protein kinase C delta type-like	XBXT10g001775	116410913	29096571
LOC116410917	transmembrane protein 244	XBXT10g011724	116410917	29096575
LOC116410918	uncharacterized LOC116410918	XBXT10g006187	116410918	29096579
LOC116410921	uncharacterized LOC116410921	XBXT10g029063	116410921	29096583
LOC116410923	uncharacterized LOC116410923	XBXT10g023924	116410923	29096587
LOC116410926	uncharacterized LOC116410926	XBXT10g021364	116410926	29096591
LOC116410927	guanylin-like	XBXT10g000522	116410927	29096595
LOC116410929	protein kinase C theta type-like	XBXT10g025076	116410929	29096599
LOC116410930	uncharacterized LOC116410930	XBXT10g020856	116410930	29096603
LOC116410931	putative coiled-coil domain-containing protein 195	XBXT10g013569	116410931	29096607
LOC116410934	uncharacterized LOC116410934	XBXT10g021954	116410934	29096611
LOC116410937	centrosomal protein of 162 kDa-like	XBXT10g026649	116410937	29096615
LOC116410939	lamina-associated polypeptide 2	XBXT10g027750	116410939	29096619
LOC116410940	interferon-induced very large GTPase 1-like	XBXT10g001263	116410940	29096623
LOC116410941	CD109 antigen-like	XBXT10g023322	116410941	29096627
LOC116410945	serine/threonine-protein kinase gad8-like	XBXT10g017148	116410945	29096631
LOC116410947	protein kinase C theta type-like	XBXT10g020445	116410947	29096635
LOC116410948	gamma-aminobutyric acid receptor subunit rho-1-like	XBXT10g010185	116410948	29096639
LOC116410949	protein kinase C theta type-like	XBXT10g025776	116410949	29096643
LOC116410952	protein kinase C theta type-like	XBXT10g029349	116410952	29096647
LOC116410954	uncharacterized LOC116410954	XBXT10g023946	116410954	29096651
LOC116410955	protein kinase C theta type-like	XBXT10g024300	116410955	29096655
LOC116410958	protein kinase C delta type-like	XBXT10g021667	116410958	29096659
LOC116410959	probable serine/threonine-protein kinase DDB_G0277449	XBXT10g023266	116410959	29096663
LOC116410962	mitochondrial genome maintenance exonuclease 1-like	XBXT10g027796	116410962	29096667
LOC116410963	uncharacterized LOC116410963	XBXT10g025783	116410963	29096671
LOC116410964	HEAT repeat-containing protein 1-like	XBXT10g023053	116410964	29096675
LOC116410966	helicase SWR1-like	XBXT10g028657	116410966	29096679
LOC116410967	G-protein coupled receptor family C group 6 member A-like	XBXT10g012354	116410967	29096683
LOC116410969	uncharacterized LOC116410969	XBXT10g027278	116410969	29096687
LOC116410971	centrosomal protein of 162 kDa-like	XBXT10g023353	116410971	29096691
LOC116410973	hormonally up-regulated neu tumor-associated kinase-like	XBXT10g001430	116410973	29096695
LOC116410974	hormonally up-regulated neu tumor-associated kinase homolog A-like	XBXT10g001431	116410974	29096699
LOC116410975	protein kinase C theta type-like	XBXT10g026567	116410975	29096703
LOC116410976	CD109 antigen-like	XBXT10g027986	116410976	29096707
LOC116410979	uncharacterized serine-rich protein C215.13-like	XBXT10g025240	116410979	29096711
LOC116410980	mucin-like protein	XBXT10g022543	116410980	29096715
LOC116410981	mucin-4-like	XBXT10g025458	116410981	29096719
LOC116410982	receptor-transporting protein 4-like	XBXT10g018874	116410982	29096723
LOC116410983	uncharacterized LOC116410983	XBXT10g024425	116410983	29096727
LOC116410987	protein kinase C delta type-like	XBXT10g023383	116410987	29096731
LOC116410988	ubiquitin carboxyl-terminal hydrolase 36-like	XBXT10g011472	116410988	29096735
LOC116410989	ubiquitin carboxyl-terminal hydrolase 42-like	XBXT10g021506	116410989	29096739
LOC116410990	protein kinase C theta type-like	XBXT10g027933	116410990	29096743
LOC116410991	protein kinase C theta type-like	XBXT10g004489	116410991	29096747
LOC116410992	protein kinase C delta type-like	XBXT10g022366	116410992	29096751
LOC116410994	protein kinase C delta type-like	XBXT10g025367	116410994	29096755
LOC116410995	serine/threonine-protein kinase N2-like	XBXT10g008171	116410995	29096759
LOC116410996	uncharacterized LOC116410996	XBXT10g001795	116410996	29096763
LOC116410997	uncharacterized LOC116410997	XBXT10g027115	116410997	29096767
LOC116410998	extensin-like	XBXT10g024526	116410998	29096771
LOC116410999	tubulin monoglycylase TTLL3-like	XBXT10g017547	116410999	29096775
LOC116411000	tubulin monoglycylase TTLL3-like	XBXT10g017548	116411000	29096779
LOC116411002	adhesion G protein-coupled receptor F5-like	XBXT10g021966	116411002	29096783
LOC116411003	stress protein DDR48-like	XBXT10g027704	116411003	29096787
LOC116411006	olfactory receptor 1019-like	XBXT10g026176	116411006	29096791
LOC116411007	uncharacterized LOC116411007	XBXT10g024811	116411007	29096795
LOC116411008	vomeronasal type-2 receptor 26-like	XBXT10g021343	116411008	29096799
LOC116411009	vomeronasal type-2 receptor 26-like	XBXT10g013961	116411009	29096803
LOC116411010	vomeronasal type-2 receptor 26-like	XBXT10g021933	116411010	29096807
LOC116411011	vomeronasal type-2 receptor 26-like	XBXT10g020541	116411011	29096811
LOC116411012	vomeronasal type-2 receptor 26-like	XBXT10g027363	116411012	29096815
LOC116411013	vomeronasal type-2 receptor 26-like	XBXT10g027694	116411013	29096819
LOC116411014	vomeronasal type-2 receptor 26-like	XBXT10g025124	116411014	29096823
LOC116411015	vomeronasal type-2 receptor 26-like	XBXT10g023540	116411015	29096827
LOC116411016	vomeronasal type-2 receptor 26-like	XBXT10g020932	116411016	29096831
LOC116411017	vomeronasal type-2 receptor 26-like	XBXT10g026617	116411017	29096835
LOC116411018	vomeronasal type-2 receptor 26-like	XBXT10g023979	116411018	29096839
LOC116411019	vomeronasal type-2 receptor 26-like	XBXT10g022618	116411019	29096843
LOC116411020	vomeronasal type-2 receptor 26-like	XBXT10g021371	116411020	29096847
LOC116411021	vomeronasal type-2 receptor 26-like	XBXT10g025678	116411021	29096851
LOC116411023	vomeronasal type-2 receptor 116-like	XBXT10g020222	116411023	29096855
LOC116411024	olfactory receptor 13H1-like	XBXT10g011296	116411024	29096859
LOC116411025	olfactory receptor 13H1-like	XBXT10g026732	116411025	29096863
LOC116411026	vomeronasal type-2 receptor 26-like	XBXT10g029301	116411026	29096867
LOC116411027	uncharacterized LOC116411027	XBXT10g022267	116411027	29096871
LOC116411028	vomeronasal type-2 receptor 26-like	XBXT10g024041	116411028	29096875
LOC116411029	vomeronasal type-2 receptor 26-like	XBXT10g028193	116411029	29096879
LOC116411030	vomeronasal type-2 receptor 26-like	XBXT10g021763	116411030	29096883
LOC116411031	vomeronasal type-2 receptor 26-like	XBXT10g023665	116411031	29096887
LOC116411032	vomeronasal type-2 receptor 26-like	XBXT10g026978	116411032	29096891
LOC116411033	vomeronasal type-2 receptor 26-like	XBXT10g026929	116411033	29096895
LOC116411034	vomeronasal type-2 receptor 26-like	XBXT10g029067	116411034	29096899
LOC116411035	vomeronasal type-2 receptor 26-like	XBXT10g022630	116411035	29096903
LOC116411038	vomeronasal type-2 receptor 26-like	XBXT10g023779	116411038	29096907
LOC116411039	vomeronasal type-2 receptor 26-like	XBXT10g026907	116411039	29096911
LOC116411040	vomeronasal type-2 receptor 26-like	XBXT10g028342	116411040	29096915
LOC116411041	vomeronasal type-2 receptor 26-like	XBXT10g028338	116411041	29096919
